,diversity_index,housing_index,income_index,urban_index,zip5,ZIPName,State,ZCTA5
18,0.67492355886,0.0463063029417,0.376757515794,0.0148791876068,1040,"Holyoke, MA",MA,Z01040
19,0.198035648767,0.0596022094105,0.611262854353,0.000513883520487,1050,"Huntington, MA",MA,Z01050
20,0.320616257511,0.0719019108778,0.615533128427,0.00259854243039,1053,"Northampton, MA",MA,Z01053
21,0.19315908209,0.0914411204712,0.643729523959,0.000634254736215,1054,"Leverett, MA",MA,Z01054
22,0.171223874785,0.0543318228075,0.649356533096,0.0061527339382,1056,"Ludlow, MA",MA,Z01056
23,0.0940391828179,0.0609142691273,0.630907232319,0.00149936001254,1057,"Monson, MA",MA,Z01057
24,0.420983197153,0.0737612966601,0.552856871462,0.0111123807214,1060,"Northampton, MA",MA,Z01060
25,0.296591130457,0.0738615363252,0.634455320239,0.00486939803917,1062,"Northampton, MA",MA,Z01062
26,0.0274989236945,0.0682169868954,0.709395554157,0.000714925713708,1068,"Oakham, MA",MA,Z01068
27,0.0405539242574,0.0484387502096,0.589535176193,0.00238703931403,1069,"Palmer Town, MA",MA,Z01069
28,0.0841657554342,0.0519771102955,0.705431718141,0.000803400117163,1071,"Russell, MA",MA,Z01071
29,0.214085998605,0.0732192502894,0.667474653974,0.000574081170234,1072,"Shutesbury, MA",MA,Z01072
30,0.114825081638,0.0754286691245,0.702635236549,0.00162411228977,1073,"Southampton, MA",MA,Z01073
31,0.207701595273,0.0590927071926,0.653304999607,0.00784929249224,1075,"South Hadley, MA",MA,Z01075
32,0.133644703711,0.0622375380341,0.70617748537,0.00243897634125,1077,"Southwick, MA",MA,Z01077
33,0.166057544474,0.0448375045329,0.527159983722,0.0107262056022,1080,"Palmer Town, MA",MA,Z01080
34,0.0591449648473,0.0538361531763,0.625179752086,0.000920116832468,1081,"Wales, MA",MA,Z01081
35,0.084417874575,0.0543245455908,0.573936264167,0.00176825093232,1082,"Ware, MA",MA,Z01082
36,0.0756796174865,0.0468194286782,0.54666266057,0.00144352699819,1083,"Warren, MA (PO Boxes)",MA,Z01083
37,0.3023661105,0.0572618474259,0.593203363439,0.00543924381035,1085,"Westfield, MA",MA,Z01085
38,0.373982313258,0.0519185746131,0.574002573901,0.0134866444549,1089,"West Springfield Town, MA",MA,Z01089
39,0.134962561247,0.0779237352054,0.691974723463,0.00502041003391,1095,"Wilbraham, MA",MA,Z01095
40,0.111387051034,0.0746163165784,0.66897864358,0.00054539524083,1096,"Williamsburg, MA",MA,Z01096
41,0.842269914324,0.0355703138207,0.402799085263,0.0348188437837,1104,"Springfield, MA",MA,Z01104
42,0.920744720039,0.0265733076203,0.162727956569,0.0789402804821,1105,"Springfield, MA",MA,Z01105
43,0.239633025188,0.0971239651446,0.717839553764,0.0136748648426,1106,"Longmeadow, MA",MA,Z01106
44,0.873736317254,0.0367018104606,0.232383901332,0.0611967232006,1107,"Springfield, MA",MA,Z01107
45,0.827219614047,0.0406820034885,0.396634214213,0.0569413843138,1108,"Springfield, MA",MA,Z01108
46,0.806589737599,0.0337003903637,0.350092456549,0.0441544120577,1109,"Springfield, MA",MA,Z01109
47,0.536926166493,0.0452758143104,0.59957303299,0.0310842951703,1118,"Springfield, MA",MA,Z01118
48,0.693031362087,0.0424409741574,0.551740205684,0.0316643439344,1119,"Springfield, MA",MA,Z01119
49,0.368701449254,0.0487028453965,0.709258121807,0.0187052968082,1128,"Springfield, MA",MA,Z01128
50,0.617021029713,0.0457420563388,0.582332542409,0.0162773632729,1129,"Springfield, MA",MA,Z01129
51,0.783179827358,0.0359193542899,0.329307013584,0.0291684862371,1151,"Springfield, MA",MA,Z01151
52,0.232085667595,0.056684644196,0.548120987357,0.0055065260463,1301,"Greenfield Town, MA",MA,Z01301
53,0.097092815963,0.0738419250666,0.666070028309,0.000348475735096,1330,"Ashfield, MA",MA,Z01330
54,0.21635104058,0.0372671896349,0.574991746753,0.00196944139556,1331,"Athol, MA",MA,Z01331
55,0.131987122317,0.0646437172509,0.645633461998,0.000543558335323,1337,"Bernardston, MA",MA,Z01337
56,0.0,0.0657982858573,0.672004038177,0.000419550499332,1338,"Buckland, MA",MA,Z01338
57,0.0565234119769,0.0644178069236,0.579523176485,0.000197241544643,1339,"Charlemont, MA",MA,Z01339
58,0.156052026427,0.0604177021332,0.596680603103,0.0002953200641,1340,"Colrain, MA",MA,Z01340
59,0.123484059109,0.0846933152813,0.689310073609,0.000397537219537,1341,"Conway, MA",MA,Z01341
60,0.168661817976,0.057913651945,0.633768593264,0.000862362551194,1344,"Erving, MA",MA,Z01344
61,0.240593450924,0.0648272643143,0.654409136485,0.000851323409479,1351,"Montague, MA",MA,Z01351
62,0.225413405908,0.0640631596909,0.679234676212,0.000855337053877,1354,"Gill, MA",MA,Z01354
63,0.112119128587,0.0663975712303,0.649781883876,0.000692086680568,1360,"Northfield, MA",MA,Z01360
64,0.106620898698,0.0510117433575,0.548031356216,0.00160346021184,1364,"Orange, MA",MA,Z01364
65,0.0768621838538,0.0619728838581,0.685241434127,0.000240533591064,1366,"Petersham, MA",MA,Z01366
66,0.0849356523806,0.0484827968585,0.618508181271,0.000228876804957,1368,"Royalston, MA",MA,Z01368
67,0.0706382342028,0.0718312971731,0.616344310357,0.000640760687694,1370,"Shelburne Falls, MA",MA,Z01370
68,0.0788654229876,0.0753355762688,0.670708526067,0.00150214886839,1373,"South Deerfield, MA",MA,Z01373
69,0.241116959065,0.0825271041714,0.586141228186,0.00204637531767,1375,"Sunderland, MA",MA,Z01375
70,0.221818069778,0.0539370633835,0.462135071495,0.0150912227459,1376,"Turners Falls, MA",MA,Z01376
71,0.604707372626,0.0434487857123,0.516340609832,0.0105609585248,1420,"Fitchburg, MA",MA,Z01420
72,0.146594907265,0.0540358557224,0.701511300272,0.00129728099707,1430,"Ashburnham, MA",MA,Z01430
73,0.0582584923795,0.0748134455243,0.704915202522,0.00101986484801,1431,"Ashby, MA",MA,Z01431
74,0.239471606748,0.0813915300043,0.638916193906,0.00665432543268,1432,"Ayer, MA",MA,Z01432
75,0.305320273553,0.0418451286526,0.547235686824,0.00671370711392,1440,"Gardner, MA",MA,Z01440
76,0.121609088223,0.115762615348,0.771826636155,0.0025712754105,1450,"Groton, MA",MA,Z01450
77,0.0322991918881,0.0616399013309,0.704319690128,0.000837146216598,1452,"Hubbardston, MA",MA,Z01452
78,0.493515817392,0.0564056975991,0.605623314474,0.011399280096,1453,"Leominster, MA",MA,Z01453
79,0.148732532756,0.11254559339,0.738214980942,0.00428099480533,1460,"Littleton, MA",MA,Z01460
80,0.163051792271,0.0676029788493,0.678684694511,0.00301592527707,1462,"Lunenburg, MA",MA,Z01462
81,0.0917603039101,0.0878170717539,0.687306240114,0.00403142720478,1463,"Pepperell, MA",MA,Z01463
82,0.567932170811,0.0836406239188,0.626292179581,0.00380562057718,1464,"Shirley, MA",MA,Z01464
83,0.0482039325575,0.0495780150893,0.640451184381,0.00148235179286,1468,"Templeton, MA",MA,Z01468
84,0.087971473788,0.0753495445771,0.695295449606,0.00235107676346,1469,"Townsend, MA",MA,Z01469
85,0.0774232136042,0.0598556885488,0.710933671582,0.00162128470396,1473,"Westminster, MA",MA,Z01473
86,0.0744571416761,0.0780257730284,0.707009680242,0.00169157637722,1474,"West Townsend, MA",MA,Z01474
87,0.202707328068,0.0441424330684,0.603684871845,0.00189364197789,1475,"Winchendon, MA",MA,Z01475
88,0.120076444116,0.061548546918,0.683826209612,0.00825569513695,1501,"Auburn, MA",MA,Z01501
89,0.133902674376,0.0974126664117,0.738513390498,0.00174482205871,1503,"Berlin, MA",MA,Z01503
90,0.196337589871,0.0619223200828,0.681690823755,0.00646464500151,1504,"Blackstone, MA",MA,Z01504
91,0.202278575199,0.0825619671403,0.72311979295,0.00214381278058,1505,"Boylston, MA",MA,Z01505
92,0.0383624043555,0.0536562666756,0.670993018305,0.00172190403784,1506,"Brookfield, MA",MA,Z01506
93,0.101873864277,0.0710701915469,0.730466196876,0.00243445968594,1507,"Charlton, MA",MA,Z01507
94,0.383925166308,0.0602631806774,0.620484631725,0.0191068684022,1510,"Clinton, MA",MA,Z01510
95,0.128271084543,0.0562108865113,0.673839413712,0.0017500802924,1515,"East Brookfield, MA",MA,Z01515
96,0.0521176072056,0.0734074980798,0.699789990208,0.00182676578155,1516,"Douglas, MA",MA,Z01516
97,0.0901163282177,0.0719039022302,0.593913359476,0.00265305268777,1518,"Fiskdale, MA",MA,Z01518
98,0.103588378498,0.0960907865059,0.710781024431,0.00479163199803,1519,"Grafton, MA",MA,Z01519
99,0.137973445009,0.0714267025033,0.733010496197,0.0061401519433,1520,"Holden, MA",MA,Z01520
100,0.11169561398,0.0560521598797,0.662011519019,0.00159283971995,1521,"Holland, MA",MA,Z01521
101,0.0903668226915,0.0687196473427,0.753132760527,0.00159519034808,1522,"Jefferson, MA",MA,Z01522
102,0.350915676458,0.0771646992347,0.691826181408,0.00238012821047,1523,"Lancaster, MA",MA,Z01523
103,0.140011245205,0.058528892096,0.671676786655,0.00331978759628,1524,"Leicester, MA",MA,Z01524
104,0.157425694479,0.0633458298199,0.673859119576,0.00674940597495,1527,"Millbury, MA",MA,Z01527
105,0.145853486224,0.0660394617243,0.650742503149,0.00515581827638,1529,"Millville, MA",MA,Z01529
106,0.313678614627,0.102187472822,0.743578927821,0.00607671410902,1532,"Northborough, MA",MA,Z01532
107,0.0929112042136,0.0795952065125,0.689461821323,0.00509815931925,1534,"Northbridge, MA",MA,Z01534
108,0.117583162647,0.054063023745,0.609203761805,0.00173780183785,1535,"North Brookfield, MA",MA,Z01535
109,0.324161652559,0.0771713873906,0.6597662638,0.00655226044587,1536,"North Grafton, MA",MA,Z01536
110,0.28867724247,0.0500811270862,0.613384479233,0.00254725009302,1537,"North Oxford, MA",MA,Z01537
111,0.140161570808,0.0574269518944,0.651003385595,0.00462458941095,1540,"Oxford, MA",MA,Z01540
112,0.202876654415,0.0847043021582,0.79114099048,0.000755258262628,1541,"Princeton, MA",MA,Z01541
113,0.14048865432,0.0620786496206,0.730953214176,0.0043354210533,1542,"Rochdale, MA",MA,Z01542
114,0.141644125747,0.0679691481332,0.690394289675,0.0017940342992,1543,"Rutland, MA",MA,Z01543
115,0.41495248383,0.0952183499192,0.716362510071,0.0135133566438,1545,"Shrewsbury, MA",MA,Z01545
116,0.66727329539,0.0444250717673,0.484564841904,0.00654123793629,1550,"Southbridge Town, MA",MA,Z01550
117,0.512570518544,0.0881219159207,0.663245458199,0.0100728388432,1560,"South Grafton, MA",MA,Z01560
118,0.190947003944,0.0556275827968,0.620633733781,0.00281782700219,1562,"Spencer, MA",MA,Z01562
119,0.101579634814,0.0781894997608,0.731136140016,0.0020145139025,1564,"Sterling, MA",MA,Z01564
120,0.133444222915,0.0653134157205,0.702867704741,0.0017532896021,1566,"Sturbridge, MA",MA,Z01566
121,0.121903588477,0.100693861467,0.734563513472,0.00276140551035,1568,"Upton, MA",MA,Z01568
122,0.0694807696651,0.070414722133,0.719062855415,0.00369688673912,1569,"Uxbridge, MA",MA,Z01569
123,0.291572220786,0.0553528671868,0.533927421825,0.0107556006085,1570,"Webster, MA",MA,Z01570
124,0.177493640067,0.0584290845628,0.67619620179,0.00433675905778,1571,"Dudley, MA",MA,Z01571
125,0.492978897924,0.110147131712,0.732269602509,0.00704236150249,1581,"Westborough, MA",MA,Z01581
126,0.257025733793,0.0667743960323,0.67978553715,0.00477061069434,1583,"West Boylston, MA",MA,Z01583
127,0.122650047842,0.0541565810878,0.631024401395,0.0014056069227,1585,"West Brookfield, MA",MA,Z01585
128,0.141748694282,0.0633549257026,0.642421687082,0.00897256695247,1588,"Whitinsville, MA",MA,Z01588
129,0.0206402501959,0.0845740316501,0.761821920738,0.00219240761684,1590,"Sutton, MA",MA,Z01590
130,0.488464112909,0.0573015207768,0.605321437475,0.0314272716531,1602,"Worcester, MA",MA,Z01602
131,0.627105510689,0.0461495030036,0.51748560904,0.0350434082523,1603,"Worcester, MA",MA,Z01603
132,0.565446866245,0.0518654852388,0.542393851857,0.0427772428875,1604,"Worcester, MA",MA,Z01604
133,0.747217670524,0.0545031992049,0.436489482231,0.0369158606341,1605,"Worcester, MA",MA,Z01605
134,0.430492552051,0.0551681397954,0.657739631068,0.0255511413424,1606,"Worcester, MA",MA,Z01606
135,0.625947029829,0.0466223066619,0.536635962936,0.0209489837171,1607,"Worcester, MA",MA,Z01607
136,0.554027333635,0.0707566556258,0.468045223403,0.0466255910993,1609,"Worcester, MA",MA,Z01609
137,0.749132358637,0.0392217342187,0.365634165118,0.0894843895274,1610,"Worcester, MA",MA,Z01610
138,0.381046624321,0.0524873687644,0.635408439409,0.00516454282592,1611,"Cherry Valley, MA",MA,Z01611
139,0.379240872607,0.0724685911714,0.748250827003,0.00250295053769,1612,"Paxton, MA",MA,Z01612
140,0.401480823557,0.103064703559,0.705604002839,0.0146150279297,1701,"Framingham, MA",MA,Z01701
141,0.703728547867,0.0843815490015,0.567706274864,0.0365227810613,1702,"Framingham, MA",MA,Z01702
142,0.321886887587,0.130817702215,0.741484220124,0.0038486734101,1719,"Boxborough, MA",MA,Z01719
143,0.406337007228,0.13398305628,0.743982129963,0.00859901008507,1720,"Acton, MA",MA,Z01720
144,0.268490475822,0.100822179482,0.720896215571,0.0106823386887,1721,"Ashland, MA",MA,Z01721
145,0.35365085272,0.149569350168,0.747851374414,0.00765810558735,1730,"Bedford, MA",MA,Z01730
146,0.247396781367,0.180311821378,0.816310393141,0.00251489727772,1741,"Carlisle, MA",MA,Z01741
147,0.286627304271,0.185945075724,0.782688554326,0.00575243543718,1742,"Concord, MA",MA,Z01742
148,0.134405323473,0.110180973782,0.750334428247,0.00576261390126,1746,"Holliston, MA",MA,Z01746
149,0.165573269674,0.0726159497987,0.726530140325,0.00907192941681,1747,"Hopedale, MA",MA,Z01747
150,0.168669202893,0.139833412648,0.78667111869,0.00450501014989,1748,"Hopkinton, MA",MA,Z01748
151,0.220199262766,0.0898871667838,0.670918117648,0.0131352837881,1749,"Hudson, MA",MA,Z01749
152,0.493975927536,0.0877482583875,0.65444856691,0.0146496219753,1752,"Marlborough, MA",MA,Z01752
153,0.295056533835,0.0932924779899,0.672730663571,0.0153918983279,1754,"Maynard, MA",MA,Z01754
154,0.124574305126,0.0989954785815,0.754133515046,0.00259956055491,1756,"Mendon, MA",MA,Z01756
155,0.386379112772,0.0729629354407,0.632277250391,0.014973443509,1757,"Milford, MA",MA,Z01757
156,0.277640739033,0.122591314469,0.707963258456,0.017578130075,1760,"Natick, MA",MA,Z01760
157,0.159206703171,0.187933137274,0.82479931157,0.00205848988786,1770,"Sherborn, MA",MA,Z01770
158,0.295597617684,0.211335570818,0.816914176866,0.00297240223623,1773,"Lincoln, MA",MA,Z01773
159,0.184969746295,0.123787342238,0.760660895036,0.00301381894445,1775,"Stow, MA",MA,Z01775
160,0.215176782504,0.172136019888,0.859688335069,0.00577802817946,1776,"Sudbury, MA",MA,Z01776
161,0.287952431063,0.162457548313,0.776178141014,0.00683818972749,1778,"Cochituate, MA",MA,Z01778
162,0.318354710546,0.10742783596,0.671739281223,0.0244198095523,1801,"Woburn, MA",MA,Z01801
163,0.368656373409,0.121590903846,0.717589112253,0.0166246575274,1803,"Burlington, MA",MA,Z01803
164,0.334360586854,0.147907841553,0.743105412822,0.00854076152252,1810,"Andover, MA",MA,Z01810
165,0.175586867958,0.101918626803,0.72258607044,0.0145251663577,1821,"Billerica, MA",MA,Z01821
166,0.243846128292,0.0999931278656,0.745166620017,0.011142190969,1824,"Chelmsford, MA",MA,Z01824
167,0.256876686472,0.0799392078642,0.692550156011,0.0113231857537,1826,"Dracut, MA",MA,Z01826
168,0.117525008273,0.117425832635,0.796422471948,0.00152434760301,1827,"Dunstable, MA",MA,Z01827
169,0.530890675933,0.0711935307041,0.561077026269,0.0144646345504,1830,"Haverhill, MA",MA,Z01830
170,0.546254808611,0.0664557128309,0.599651175397,0.0154193859591,1832,"Haverhill, MA",MA,Z01832
171,0.0842957655102,0.107889596082,0.762173151235,0.00504522145102,1833,"Georgetown, MA",MA,Z01833
172,0.0821657705169,0.0939683402959,0.746108461196,0.00576622018711,1834,"Groveland, MA",MA,Z01834
173,0.350465633969,0.0718172186106,0.677309265482,0.0139035902616,1835,"Haverhill, MA",MA,Z01835
174,0.938692448815,0.0556650465943,0.364288323506,0.1214642097,1841,"Lawrence, MA",MA,Z01841
175,0.914985210929,0.0627327106621,0.48029356805,0.057589073617,1843,"Lawrence, MA",MA,Z01843
176,0.559186937425,0.0762987509211,0.64439073435,0.0168865521265,1844,"Methuen Town, MA",MA,Z01844
177,0.309983313243,0.114425216577,0.712883795855,0.00855268090332,1845,"North Andover, MA",MA,Z01845
178,0.674082400748,0.0609591869636,0.532473162122,0.089024023788,1850,"Lowell, MA",MA,Z01850
179,0.719003881566,0.0718781495784,0.561805697383,0.0718494880262,1851,"Lowell, MA",MA,Z01851
180,0.710087277194,0.0704079754687,0.528886464697,0.0537396652403,1852,"Lowell, MA",MA,Z01852
181,0.747601834,0.0681392164868,0.471139545489,0.0557512165742,1854,"Lowell, MA",MA,Z01854
182,0.0319605816249,0.0886888352938,0.705957528328,0.00594301617035,1860,"Merrimac, MA",MA,Z01860
183,0.340589347711,0.101806011032,0.717383307975,0.00878262166798,1862,"North Billerica, MA",MA,Z01862
184,0.37780589906,0.0811294408214,0.665388029442,0.0152700243857,1863,"North Chelmsford, MA",MA,Z01863
185,0.157571502795,0.120662338097,0.751668259129,0.0089942819158,1864,"North Reading, MA",MA,Z01864
186,0.179370649226,0.128016256267,0.749536596458,0.0191467098662,1867,"Reading, MA",MA,Z01867
187,0.166497940835,0.0963148944681,0.718704913833,0.0111240761995,1876,"Tewksbury, MA",MA,Z01876
188,0.18371817806,0.0965205442312,0.719987704887,0.00534189655175,1879,"Tyngsboro, MA",MA,Z01879
189,0.139869497434,0.117391795816,0.701413242988,0.028440200255,1880,"Wakefield, MA",MA,Z01880
190,0.333784907733,0.126600759958,0.797130991589,0.00575180074256,1886,"Westford, MA",MA,Z01886
191,0.179016365763,0.111392324547,0.727694500294,0.0104374098575,1887,"Wilmington, MA",MA,Z01887
192,0.299172371832,0.190237251079,0.778826963059,0.0281676204549,1890,"Winchester, MA",MA,Z01890
193,0.847661168557,0.0666251315469,0.435065298664,0.149236683368,1902,"Lynn, MA",MA,Z01902
194,0.48575432705,0.0792351036218,0.674913318167,0.0319834330579,1904,"Lynn, MA",MA,Z01904
195,0.850472625894,0.0702876278032,0.45934009031,0.0563525106824,1905,"Lynn, MA",MA,Z01905
196,0.221892234863,0.0942990249858,0.670767266402,0.0196018750406,1906,"Saugus, MA",MA,Z01906
197,0.160072661338,0.10775444525,0.699388406486,0.0366944090832,1907,"Swampscott, MA",MA,Z01907
198,0.179922218957,0.131308228726,0.67087562666,0.025893790791,1908,"Nahant, MA",MA,Z01908
199,0.0934245169627,0.0805327738164,0.681302203622,0.0105394695391,1913,"Amesbury Town, MA",MA,Z01913
200,0.173179251898,0.100514374334,0.630807996136,0.0207842256443,1915,"Beverly, MA",MA,Z01915
201,0.123530215644,0.154496752297,0.7900649113,0.00267463789682,1921,"Boxford, MA",MA,Z01921
202,0.0334392966428,0.116137426051,0.779200848821,0.00256507611148,1922,"Byfield, MA",MA,Z01922
203,0.150299791637,0.0993269385312,0.685609220374,0.0158422932173,1923,"Danvers, MA",MA,Z01923
204,0.0990029709849,0.119511609723,0.675415296121,0.00198205551447,1929,"Essex, MA",MA,Z01929
205,0.125059945551,0.0948191415314,0.619074984152,0.00872133550816,1930,"Gloucester, MA",MA,Z01930
206,0.0717755621759,0.109548111393,0.691068845084,0.00342932036319,1938,"Ipswich, MA",MA,Z01938
207,0.164954888304,0.147949572833,0.753099364576,0.00910955215198,1940,"Lynnfield, MA",MA,Z01940
208,0.0998306845031,0.171916815571,0.732139890271,0.00441115391269,1944,"Manchester, MA",MA,Z01944
209,0.098498248895,0.138215801522,0.713714337554,0.0358698275062,1945,"Marblehead, MA",MA,Z01945
210,0.415198667489,0.1244736424,0.733036018373,0.0052962600498,1949,"Middleton, MA",MA,Z01949
211,0.141530473503,0.108340111604,0.664429347872,0.0165653939192,1950,"Newburyport, MA",MA,Z01950
212,0.0708748417176,0.113162656056,0.722143558818,0.00204310887121,1951,"Newbury, MA",MA,Z01951
213,0.0868653119729,0.0851389989422,0.628683322554,0.00425499761363,1952,"Salisbury, MA",MA,Z01952
214,0.329178641896,0.0946279579555,0.63168959531,0.0252922004256,1960,"Peabody, MA",MA,Z01960
215,0.0978385033463,0.107560245232,0.649497749753,0.00789058299629,1966,"Rockport, MA",MA,Z01966
216,0.0622346244816,0.108409259841,0.704465990609,0.00264941052574,1969,"Rowley, MA",MA,Z01969
217,0.503069905798,0.0865538658953,0.560451352715,0.0402692552888,1970,"Salem, MA",MA,Z01970
218,0.200460106424,0.120945642122,0.748460007475,0.00433843642834,1982,"South Hamilton, MA",MA,Z01982
219,0.120777419069,0.139391570677,0.747809003926,0.00404707910972,1983,"Topsfield, MA",MA,Z01983
220,0.118933023714,0.140903264053,0.754961989838,0.0050455405723,1984,"Wenham, MA",MA,Z01984
221,0.078151862389,0.132001289459,0.718994882815,0.00249100387358,1985,"West Newbury, MA",MA,Z01985
222,0.186074980898,0.0842344852275,0.70086374953,0.0070615430344,2019,"Bellingham, MA",MA,Z02019
223,0.279372018585,0.123071476884,0.697695789552,0.00910342518721,2021,"Canton, MA",MA,Z02021
224,0.0437232729717,0.18479217068,0.74984212544,0.0061109007989,2025,"Cohasset, MA",MA,Z02025
225,0.338622663184,0.113861873753,0.696655518828,0.0191554512406,2026,"Dedham, MA",MA,Z02026
226,0.243789306941,0.226254954782,0.884201598254,0.00292668757712,2030,"Dover, MA",MA,Z02030
227,0.229975611278,0.115581820053,0.690818056147,0.0143406840312,2032,"East Walpole, MA",MA,Z02032
228,0.162821739186,0.109266916422,0.70492944395,0.00674072063777,2035,"Foxboro, MA",MA,Z02035
229,0.164938697267,0.104259687939,0.71979490271,0.0094295577837,2038,"Franklin Town, MA",MA,Z02038
230,0.091842338687,0.153189290398,0.734729441059,0.00793849114806,2043,"Hingham, MA",MA,Z02043
231,0.169329123188,0.0971041726448,0.671921249151,0.0307573415354,2045,"Hull, MA",MA,Z02045
232,0.227666883964,0.0948735472959,0.709629796491,0.00915723165302,2048,"Mansfield, MA",MA,Z02048
233,0.0963483296684,0.100157455437,0.70496840626,0.00693775519865,2050,"Marshfield, MA",MA,Z02050
234,0.258248571548,0.156207415177,0.779547668735,0.00662285545868,2052,"Medfield, MA",MA,Z02052
235,0.203716415424,0.108548959406,0.747740761245,0.00876726477173,2053,"Medway, MA",MA,Z02053
236,0.153636151024,0.102723600304,0.697605878291,0.00520479828203,2054,"Millis-Clicquot, MA",MA,Z02054
237,0.289875687235,0.129662986468,0.782373012502,0.00585728867282,2056,"Norfolk, MA",MA,Z02056
238,0.0687774622622,0.136324200702,0.754144757633,0.00397584470417,2061,"Norwell, MA",MA,Z02061
239,0.377516479784,0.109124916312,0.671900458296,0.0219287639774,2062,"Norwood, MA",MA,Z02062
240,0.0947221506446,0.124095093734,0.732507518581,0.00827873091114,2066,"Scituate, MA",MA,Z02066
241,0.421246624827,0.12898618626,0.770816556965,0.0061173637954,2067,"Sharon, MA",MA,Z02067
242,0.342413875824,0.092524347762,0.676471670457,0.0133195340192,2072,"Stoughton, MA",MA,Z02072
243,0.135016387854,0.115905004174,0.708623918004,0.00817842321667,2081,"Walpole, MA",MA,Z02081
244,0.188281584804,0.166531860122,0.779089445044,0.0106638360089,2090,"Westwood, MA",MA,Z02090
245,0.0438861934336,0.112445558907,0.726085571942,0.00399944308731,2093,"Wrentham, MA",MA,Z02093
246,0.275853458835,0.23403888727,0.682611697132,0.221819300644,2108,"Boston, MA",MA,Z02108
247,0.282998539772,0.174970949128,0.706852792851,0.172570964995,2109,"Boston, MA",MA,Z02109
248,0.306468950803,0.203356824074,0.678431036171,0.0743225916227,2110,"Boston, MA",MA,Z02110
249,0.637989072761,0.191684851556,0.444936918049,0.226764713536,2111,"Boston, MA",MA,Z02111
250,0.181734424153,0.128050360574,0.635065575889,0.545562066941,2113,"Boston, MA",MA,Z02113
251,0.40799315528,0.146738725147,0.636690912191,0.212084396354,2114,"Boston, MA",MA,Z02114
252,0.463232463728,0.205091580577,0.617008260192,0.259996932834,2116,"Boston, MA",MA,Z02116
253,0.780490742911,0.170638467887,0.461865487141,0.191273209022,2118,"Boston, MA",MA,Z02118
254,0.625333826313,0.11416427618,0.365114079929,0.126093737843,2119,"Boston, MA",MA,Z02119
255,0.790333433885,0.127160581502,0.347868771467,0.194303175597,2120,"Boston, MA",MA,Z02120
256,0.529982630062,0.101775794975,0.313018353685,0.118252572516,2121,"Boston, MA",MA,Z02121
257,0.792042334948,0.100612998082,0.486799740239,0.0917889191628,2122,"Boston, MA",MA,Z02122
258,0.585322593212,0.10539404266,0.458626183901,0.12642699101,2124,"Boston, MA",MA,Z02124
259,0.849006854854,0.105942167282,0.458632707006,0.124028364828,2125,"Boston, MA",MA,Z02125
260,0.280264814772,0.100116825786,0.481411301073,0.0975378931694,2126,"Boston, MA",MA,Z02126
261,0.442403841545,0.138528872015,0.578356294285,0.125086096539,2127,"Boston, MA",MA,Z02127
262,0.810551922232,0.0987220269931,0.524407164689,0.0663531564502,2128,"Boston, MA",MA,Z02128
263,0.507689476558,0.157298431759,0.59437066666,0.0968606765229,2129,"Boston, MA",MA,Z02129
264,0.707047668405,0.128486236612,0.594226911822,0.0843504083683,2130,"Boston, MA",MA,Z02130
265,0.760030780822,0.112506385545,0.582693770816,0.0913999024854,2131,"Boston, MA",MA,Z02131
266,0.408648437018,0.124209224517,0.687106810022,0.0450388958771,2132,"Boston, MA",MA,Z02132
